Month,Location,Country,Sales_Manager,Salesman,Customer,Cust_Type,Product,Sale,Cost,Profit
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Kat,Rotana,Hotels,Partner C-Top,"20,625","7,136","13,489"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Malik,Mohideen,Supermarkets,200 ml-24,"5,610","2,861","2,749"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,200 ml-24,"5,775","3,407","2,368"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,330 ml,"11,250","7,313","3,938"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,450 L-Mint,"22,748","12,928","9,820"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,K M Retail,Hypermarkets,330 ml,"5,625","3,206","2,419"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,1L Reg-12,"41,600","26,871","14,729"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"70,335","34,690","35,645"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,330 ml,"11,250","5,119","6,131"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"5,063","2,886","2,177"
31-Dec-23,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,Lemon 500,"6,120","3,856","2,264"
31-Dec-23,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,450 L-Mint,"15,188","6,632","8,556"
31-Dec-23,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,Lemon 500,"18,180","7,668","10,512"
31-Dec-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,1L Reg-12,"53,040","17,680","35,360"
31-Dec-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,330 ml,"25,875","12,600","13,275"
31-Dec-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 L-Mint,"18,900","10,267","8,633"
31-Dec-23,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner H&C,"5,400","4,266","1,134"
31-Dec-23,"Banglore, India",India,Arvind,Faizul,Masco,Supermarkets,450 L-Mint,"5,063","2,531","2,531"
31-Dec-23,"Banglore, India",India,Arvind,Shabir,Robinson,Supermarkets,330 ml,"5,625","1,913","3,713"
31-Dec-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,200 ml-24,"24,860","7,539","17,321"
31-Dec-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,330 ml,"7,650","2,754","4,896"
31-Dec-23,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"56,565","25,842","30,723"
31-Dec-23,"Chennai, India",India,Najeeb,Majid,Arabian,Hotels,Hot & Cold,"48,090","22,191","25,899"
31-Dec-23,"Chennai, India",India,Najeeb,Majid,Baniyas,Supermarkets,200 ml-24,"4,950","2,772","2,178"
31-Dec-23,"Chennai, India",India,Najeeb,Majid,Baniyas,Supermarkets,450 Lemon,"17,213","6,794","10,419"
31-Dec-23,"Delhi, India",India,Qaseem,Kurien,Al-Ahli,Supermarkets,450 L-Mint,"5,063","3,645","1,418"
31-Dec-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"43,875","19,140","24,735"
31-Dec-23,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,Lemon 500,"69,900","35,688","34,212"
31-Dec-23,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,330 ml,"145,875","85,823","60,053"
31-Dec-23,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,200 ml-24,"30,525","12,029","18,497"
31-Dec-23,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,450 L-Mint,"25,313","7,948","17,364"
31-Dec-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"11,250","6,075","5,175"
31-Dec-23,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 L-Mint,"36,788","17,162","19,626"
31-Dec-23,"Delhi, India",India,Qaseem,Roman,Jyothis,Supermarkets,330 ml,"19,650","9,268","10,382"
31-Dec-23,"Doha, Qatar",Qatar,Shabir,Damodaran,Rikks,Hotels,1L Reg-2,"434,350","198,109","236,241"
31-Dec-23,"Doha, Qatar",Qatar,Shabir,Damodaran,Rikks,Hotels,200 ml-24,"5,610","1,346","4,264"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,1L Reg-12,"8,840","2,387","6,453"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,200 ml-24,"6,545","4,974","1,571"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,330 ml,"12,000","4,961","7,039"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 L-Mint,"41,175","12,029","29,147"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,Lemon 500,"33,240","25,235","8,005"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,1L Reg-12,"13,260","6,497","6,763"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,200 ml-24,"4,950",891,"4,059"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,330 ml,"5,625","2,981","2,644"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,450 L-Mint,"10,800","7,148","3,652"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Riaz,Zahrat,Supermarkets,450 L-Mint,"5,063","2,177","2,886"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,200 ml-24,"4,950","2,426","2,525"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,330 ml,"17,625","7,643","9,983"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 Lemon,"5,063","3,696","1,367"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 L-Mint,"10,800","6,038","4,762"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,Lemon 500,"10,200","7,956","2,244"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,450 L-Mint,"5,063","2,683","2,379"
31-Dec-23,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,450 L-Mint,"5,738","2,238","3,500"
31-Dec-23,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,1L Reg-12,"62,400","37,752","24,648"
31-Dec-23,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,200 ml-24,"9,350","1,590","7,761"
31-Dec-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,200 ml-24,"22,275","10,956","11,319"
31-Dec-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,330 ml,"15,750","4,568","11,183"
31-Dec-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,450 L-Mint,"20,250","11,239","9,011"
31-Dec-23,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,Lemon 500,"33,300","19,998","13,302"
31-Dec-23,"KolKata, India",India,Hassan,Dinesh,New City,Supermarkets,330 ml,"6,375","3,506","2,869"
31-Dec-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,200 ml-24,"18,150","8,564","9,587"
31-Dec-23,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,330 ml,"48,375","27,799","20,576"
31-Dec-23,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,330 ml,"166,125","80,835","85,290"
31-Dec-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Al-Madeena,Supermarkets,330 ml,"5,625","1,519","4,106"
31-Dec-23,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,330 ml,"16,875","3,825","13,050"
31-Dec-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-24,"106,755","46,027","60,728"
31-Dec-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,330 ml,"5,625","3,319","2,306"
31-Dec-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,450 L-Mint,"41,850","20,375","21,475"
31-Dec-23,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,Lemon 500,"10,200","3,162","7,038"
31-Dec-23,"Mumbai, India",India,Kapil,Bilal,City Group,Supermarkets,200 ml-24,"30,745","15,762","14,983"
31-Dec-23,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,450 L-Mint,"5,063","2,481","2,582"
31-Dec-23,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,1L Reg-12,"7,800","5,928","1,872"
31-Dec-23,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,450 L-Mint,"5,063","4,303",759
31-Dec-23,"Mumbai, India",India,Kapil,Rajesh,Fatima SM,Supermarkets,450 L-Mint,"10,125","4,961","5,164"
31-Dec-23,"Mumbai, India",India,Kapil,Rajesh,Fatima SM,Supermarkets,Lemon 500,"8,100","5,022","3,078"
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Alam SM,Supermarkets,450 L-Mint,"5,063","1,316","3,746"
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,200 ml-24,"8,250","3,630","4,620"
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,330 ml,"49,350","30,692","18,659"
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 L-Mint,"25,988","13,379","12,609"
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,Lemon 500,"15,300","6,138","9,162"
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Makawi,Groceries & Shops,200 ml-24,"14,025","3,086","10,940"
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Makawi,Groceries & Shops,450 L-Mint,"5,738","4,762",975
31-Dec-23,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,450 L-Mint,"121,163","67,530","53,632"
31-Dec-23,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,450 L-Mint,"5,063","2,177","2,886"
31-Dec-23,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,Lemon 500,"8,100","2,835","5,265"
31-Dec-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,330 ml,"12,375","6,671","5,704"
31-Dec-23,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,450 L-Mint,"19,913","11,094","8,819"
31-Dec-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 Lemon,"144,585","76,747","67,838"
31-Dec-23,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 L-Mint,"53,325","24,384","28,941"
31-Dec-23,"Muscat, Oman",Oman,Srini,Saif,Mohd Ali SM,Supermarkets,200 ml-24,"60,335","27,179","33,156"
31-Dec-23,"Muscat, Oman",Oman,Srini,Satyan,Rio,Hotels,330 ml,"310,500","148,714","161,786"
31-Dec-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,200 ml-24,"26,400","13,629","12,771"
31-Dec-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,330 ml,"6,750","1,688","5,063"
31-Dec-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,450 L-Mint,"25,988","14,810","11,178"
31-Dec-23,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,Lemon 500,"9,000","3,330","5,670"
31-Dec-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,200 ml-24,"14,300","6,666","7,634"
31-Dec-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,330 ml,"86,625","40,031","46,594"
31-Dec-23,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,450 L-Mint,"15,863","5,039","10,824"
31-Dec-23,"Sharjah, UAE",UAE,Azeez,Naeem,Emir Ctrg,Hotels,330 ml,"209,250","110,531","98,719"
31-Dec-23,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,450 L-Mint,"5,063","3,341","1,721"
31-Dec-23,"Sharjah, UAE",UAE,Azeez,Neeraj,Amber,Supermarkets,330 ml,"12,000","4,534","7,466"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,200 ml-24,"8,976","5,969","3,007"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"77,520","33,548","43,972"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,450 L-Mint,"4,590","2,157","2,433"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Rehmat,E-Mart,Supermarkets,1L Reg-12,"7,072","1,061","6,011"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,1L Reg-12,"35,360","21,570","13,790"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,Gallon,"5,950","1,488","4,463"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Siddique,Grand Mart,Supermarkets,450 L-Mint,"9,180","6,426","2,754"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,200 ml-24,"69,564","30,444","39,120"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"9,180","5,967","3,213"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Shuaa,Supermarkets,450 L-Mint,"4,590","2,984","1,607"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,1L Reg-12,"14,144","7,355","6,789"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,200 ml-24,"8,976","4,533","4,443"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,330 ml,"5,100","2,244","2,856"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 Lemon,"4,590","1,836","2,754"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,450 L-Mint,"4,590","1,331","3,259"
31-Jan-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,Lemon 500,"21,216","10,559","10,657"
31-Jan-24,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,450 L-Mint,"4,590","1,561","3,029"
31-Jan-24,"Al Ain, UAE",UAE,Mukul,Shabbir,City Mart,Supermarkets,Lemon 500,"8,160","6,283","1,877"
31-Jan-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,1L Reg-12,"17,680","8,133","9,547"
31-Jan-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,450 L-Mint,"9,180","6,564","2,616"
31-Jan-24,"Banglore, India",India,Arvind,Askar,Al Madina,Supermarkets,Partner C-Top,"617,100","359,115","257,985"
31-Jan-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,1L Reg-12,"17,680","10,254","7,426"
31-Jan-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,1L Reg-2,"14,280","7,188","7,092"
31-Jan-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,200 ml-24,"44,880","18,909","25,971"
31-Jan-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,450 L-Mint,"33,048","17,589","15,459"
31-Jan-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,4L Gallon,"10,200","5,049","5,151"
31-Jan-24,"Banglore, India",India,Arvind,Shabir,UAE Coop,Supermarkets,Lemon 500,"14,688","5,777","8,911"
31-Jan-24,"Delhi, India",India,Qaseem,Ibrahim,Talal,Supermarkets,450 L-Mint,"9,180","3,029","6,151"
31-Jan-24,"Delhi, India",India,Qaseem,Iqbal,Madinath,Supermarkets,200 ml-24,"53,108","26,898","26,210"
31-Jan-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,450 L-Mint,"42,228","23,969","18,259"
31-Jan-24,"Delhi, India",India,Qaseem,Kurien,Al-Ain CoOp,Hypermarkets,Lemon 500,"31,824","16,785","15,039"
31-Jan-24,"Delhi, India",India,Qaseem,Kurien,Hyper Panda,Hypermarkets,1L Reg-2,"22,848","11,148","11,700"
31-Jan-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,200 ml-24,"14,960","7,106","7,854"
31-Jan-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,330 ml,"5,100","2,652","2,448"
31-Jan-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,450 Lemon,"4,590","2,754","1,836"
31-Jan-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,450 L-Mint,"36,720","19,278","17,442"
31-Jan-24,"Delhi, India",India,Qaseem,Nazeer,United Hyp,Hypermarkets,Lemon 500,"44,880","27,662","17,218"
31-Jan-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,330 ml,"20,400","8,517","11,883"
31-Jan-24,"Delhi, India",India,Qaseem,Nazeer,Westzone,Supermarkets,450 L-Mint,"22,950","10,098","12,852"
31-Jan-24,"Delhi, India",India,Qaseem,Roman,Jyothis,Supermarkets,330 ml,"21,420","7,681","13,739"
31-Jan-24,"Delhi, India",India,Qaseem,Roman,S-Mart,Supermarkets,450 L-Mint,"4,590","3,213","1,377"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Brenda,Ayoob,Groceries & Shops,450 L-Mint,"4,590","3,443","1,148"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,1L Reg-12,"28,288","8,310","19,978"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,330 ml,"25,500","9,231","16,269"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 Lemon,"9,180","5,462","3,718"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,450 L-Mint,"32,130","12,108","20,022"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Al Maya SM,Supermarkets,Lemon 500,"4,896","3,378","1,518"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,1L Reg-12,"14,144","7,213","6,931"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,200 ml-24,"49,368","21,049","28,319"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,450 L-Mint,"18,360","10,511","7,849"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Hussain,Talal,Supermarkets,Lemon 500,"13,056","6,397","6,659"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,1L Reg-2,"4,760","3,951",809
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,450 L-Mint,"38,556","25,566","12,990"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Saeed,National SM,Supermarkets,Lemon 500,"14,688","5,826","8,862"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Sathish,K.M Trading,Supermarkets,450 L-Mint,"4,590","1,469","3,121"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,200 ml-24,"12,716","7,458","5,258"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Vinod,Ansar Mall,Hypermarkets,Lemon 500,"4,896","2,007","2,889"
31-Jan-24,"Dubai, UAE",UAE,Rajiv,Vinod,Emarat,Supermarkets,200 ml-24,"4,488","3,770",718
31-Jan-24,"KolKata, India",India,Hassan,Dinesh,Chelsea 2,Hotels,1L Reg-12,"113,152","61,668","51,484"
31-Jan-24,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,200 ml-24,"11,968","8,318","3,650"
31-Jan-24,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,330 ml,"5,100","3,111","1,989"
31-Jan-24,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,450 L-Mint,"11,016","7,326","3,690"
31-Jan-24,"KolKata, India",India,Hassan,Dinesh,Grand Mart,Supermarkets,Lemon 500,"11,424","5,769","5,655"
31-Jan-24,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,200 ml-24,"42,636","21,034","21,602"
31-Jan-24,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,330 ml,"5,100","3,978","1,122"
31-Jan-24,"KolKata, India",India,Hassan,Jamil,Al Manama,Supermarkets,Partner H&C,"19,584","10,722","8,862"
31-Jan-24,"KolKata, India",India,Hassan,Jamil,Choithram,Supermarkets,330 ml,"337,620","150,705","186,915"
31-Jan-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Grand SM,Hotels,1L Reg-12,"35,360","19,448","15,912"
31-Jan-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Grand SM,Hotels,1L Reg-2,"4,760","2,047","2,713"
31-Jan-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,200 ml-24,"24,684","12,783","11,901"
31-Jan-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,450 L-Mint,"13,770","8,492","5,279"
31-Jan-24,"Kuwait, Kuwait",Kuwait,Jayson,Rao,Pic-N-Save,Supermarkets,Lemon 500,"8,160","2,040","6,120"
31-Jan-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,200 ml-24,"48,620","21,460","27,160"
31-Jan-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,450 L-Mint,"32,130","21,848","10,282"
31-Jan-24,"Manama, Bahrain",Bahrain,Tahir,Noufal,Grand SM,Supermarkets,Lemon 500,"16,320","9,302","7,018"
31-Jan-24,"Mumbai, India",India,Kapil,Abdullah,Rayhan,Hotels,4L Gallon,"6,800","1,088","5,712"
31-Jan-24,"Mumbai, India",India,Kapil,Bilal,City Group,Supermarkets,200 ml-24,"8,976","1,975","7,001"
31-Jan-24,"Mumbai, India",India,Kapil,Bilal,Mars Intl,Supermarkets,450 L-Mint,"9,180","1,790","7,390"
31-Jan-24,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,450 L-Mint,"18,360","9,639","8,721"
31-Jan-24,"Mumbai, India",India,Kapil,Latifa,Army Coop,Hypermarkets,Lemon 500,"16,320","4,488","11,832"
31-Jan-24,"Mumbai, India",India,Kapil,RajKumar,Alam SM,Supermarkets,450 L-Mint,"4,590","2,984","1,607"
31-Jan-24,"Mumbai, India",India,Kapil,RajKumar,Choitram,Supermarkets,450 L-Mint,"4,590","2,800","1,790"
31-Jan-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,450 L-Mint,"78,030","35,279","42,751"
31-Jan-24,"Mumbai, India",India,Kapil,RajKumar,Union Co-Op,Supermarkets,Lemon 500,"16,320","10,526","5,794"
31-Jan-24,"Muscat, Oman",Oman,Srini,Ashraf,Fatima,Supermarkets,450 Lemon,"4,590","1,331","3,259"
31-Jan-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,200 ml-24,"11,968","3,037","8,931"
31-Jan-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,330 ml,"5,100","4,284",816
31-Jan-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,450 L-Mint,"18,360","7,252","11,108"
31-Jan-24,"Muscat, Oman",Oman,Srini,Prasad,Al-Wafa,Supermarkets,Lemon 500,"10,608","5,247","5,361"
31-Jan-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 Lemon,"97,308","45,514","51,794"
31-Jan-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 L-Mint,"38,556","20,600","17,956"
31-Jan-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,450 Reg,"5,508","1,267","4,241"
31-Jan-24,"Muscat, Oman",Oman,Srini,Saif,Geant,Hypermarkets,4L Gallon,"8,500","1,275","7,225"
31-Jan-24,"Muscat, Oman",Oman,Srini,Satyan,Rio,Hotels,330 ml,"224,060","120,574","103,486"
31-Jan-24,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,200 ml-24,"13,464","5,790","7,674"
31-Jan-24,"Salmiya, Kuwait",Kuwait,Tahir,Saqib,J-Mart SM,Groceries & Shops,450 L-Mint,"19,278","8,299","10,979"
31-Jan-24,"Sharjah, UAE",UAE,Azeez,Alve,Al Madina,Supermarkets,450 L-Mint,"11,016","5,260","5,756"
31-Jan-24,"Sharjah, UAE",UAE,Azeez,Cleo,Al Ahli,Supermarkets,Lemon 500,"16,320","5,875","10,445"
31-Jan-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,200 ml-24,"62,832","25,716","37,116"
31-Jan-24,"Sharjah, UAE",UAE,Azeez,Naeem,Zeenath,Supermarkets,4L Gallon,"5,100","1,275","3,825"
31-Jan-24,"Sharjah, UAE",UAE,Azeez,Neeraj,Amber,Supermarkets,200 ml-24,"22,440","14,721","7,719"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,200 ml-24,"5,511","4,243","1,268"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Kabir,Families Co,Supermarkets,330 ml,"65,813","34,978","30,834"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,1L Reg-12,"39,390","22,136","17,254"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Shibhu,York Intl,Hotels,Gallon,"5,950","1,309","4,641"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,200 ml-24,"52,173","27,870","24,303"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Winnie,Aswaaq,Supermarkets,450 L-Mint,"57,524","35,054","22,470"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,1L Reg-12,"8,684","5,731","2,953"
29-Feb-24,"Abu Dhabi, UAE",UAE,Nijoe,Yosuf,Sunrise,Supermarkets,200 ml-24,"5,511","2,811","2,700"
